"folder","file","output","reval"
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207716_ne_18_1_20171018.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207716_ne_18_1_20171018.200.jpg.aux.xml",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207716_ne_18_1_20171018.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207716_ne_18_1_20171018.tif",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207716_nw_18_1_20171020.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207716_nw_18_1_20171020.200.jpg",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207716_nw_18_1_20171020.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207716_nw_18_1_20171020.200.jpg.aux.xml",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207716_nw_18_1_20171020.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207716_nw_18_1_20171020.tif",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207716_se_18_1_20171018.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207716_se_18_1_20171018.200.jpg",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207716_se_18_1_20171018.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207716_se_18_1_20171018.200.jpg.aux.xml",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207716_se_18_1_20171018.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207716_se_18_1_20171018.tif",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207716_sw_18_1_20171020.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207716_sw_18_1_20171020.200.jpg",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207716_sw_18_1_20171020.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207716_sw_18_1_20171020.200.jpg.aux.xml",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207716_sw_18_1_20171020.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207716_sw_18_1_20171020.tif",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207717_ne_18_1_20171020.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207717_ne_18_1_20171020.200.jpg",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207717_ne_18_1_20171020.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207717_ne_18_1_20171020.200.jpg.aux.xml",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207717_ne_18_1_20171020.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207717_ne_18_1_20171020.tif",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207717_nw_18_1_20171020.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207717_nw_18_1_20171020.200.jpg",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207717_nw_18_1_20171020.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207717_nw_18_1_20171020.200.jpg.aux.xml",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207717_nw_18_1_20171020.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207717_nw_18_1_20171020.tif",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207717_se_18_1_20171020.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207717_se_18_1_20171020.200.jpg",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207717_se_18_1_20171020.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207717_se_18_1_20171020.200.jpg.aux.xml",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207717_se_18_1_20171020.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207717_se_18_1_20171020.tif",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207717_sw_18_1_20171020.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207717_sw_18_1_20171020.200.jpg",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207717_sw_18_1_20171020.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207717_sw_18_1_20171020.200.jpg.aux.xml",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207717_sw_18_1_20171020.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207717_sw_18_1_20171020.tif",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207718_ne_18_1_20171020.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207718_ne_18_1_20171020.200.jpg",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207718_ne_18_1_20171020.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207718_ne_18_1_20171020.200.jpg.aux.xml",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207718_ne_18_1_20171020.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207718_ne_18_1_20171020.tif",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207718_nw_18_1_20171020.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207718_nw_18_1_20171020.200.jpg",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207718_nw_18_1_20171020.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207718_nw_18_1_20171020.200.jpg.aux.xml",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207718_nw_18_1_20171020.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207718_nw_18_1_20171020.tif",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207718_se_18_1_20171020.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207718_se_18_1_20171020.200.jpg",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207718_se_18_1_20171020.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207718_se_18_1_20171020.200.jpg.aux.xml",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207718_se_18_1_20171020.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207718_se_18_1_20171020.tif",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207718_sw_18_1_20171020.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207718_sw_18_1_20171020.200.jpg",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207718_sw_18_1_20171020.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207718_sw_18_1_20171020.200.jpg.aux.xml",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207718_sw_18_1_20171020.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207718_sw_18_1_20171020.tif",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207719_ne_18_1_20171018.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207719_ne_18_1_20171018.200.jpg",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207719_ne_18_1_20171018.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207719_ne_18_1_20171018.200.jpg.aux.xml",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207719_ne_18_1_20171018.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207719_ne_18_1_20171018.tif",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207719_nw_18_1_20171018.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207719_nw_18_1_20171018.200.jpg",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207719_nw_18_1_20171018.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207719_nw_18_1_20171018.200.jpg.aux.xml",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207719_nw_18_1_20171018.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207719_nw_18_1_20171018.tif",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207719_se_18_1_20171018.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207719_se_18_1_20171018.200.jpg",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207719_se_18_1_20171018.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207719_se_18_1_20171018.200.jpg.aux.xml",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207719_se_18_1_20171018.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207719_se_18_1_20171018.tif",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207719_sw_18_1_20171018.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207719_sw_18_1_20171018.200.jpg",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207719_sw_18_1_20171018.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207719_sw_18_1_20171018.200.jpg.aux.xml",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207719_sw_18_1_20171018.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207719_sw_18_1_20171018.tif",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207720_ne_18_1_20171018.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207720_ne_18_1_20171018.200.jpg",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207720_ne_18_1_20171018.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207720_ne_18_1_20171018.200.jpg.aux.xml",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207720_ne_18_1_20171018.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207720_ne_18_1_20171018.tif",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207720_nw_18_1_20171018.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207720_nw_18_1_20171018.200.jpg",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207720_nw_18_1_20171018.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207720_nw_18_1_20171018.200.jpg.aux.xml",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207720_nw_18_1_20171018.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207720_nw_18_1_20171018.tif",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207720_se_18_1_20171018.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207720_se_18_1_20171018.200.jpg",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207720_se_18_1_20171018.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207720_se_18_1_20171018.200.jpg.aux.xml",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207720_se_18_1_20171018.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207720_se_18_1_20171018.tif",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207720_sw_18_1_20171018.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207720_sw_18_1_20171018.200.jpg",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207720_sw_18_1_20171018.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207720_sw_18_1_20171018.200.jpg.aux.xml",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207720_sw_18_1_20171018.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207720_sw_18_1_20171018.tif",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207721_ne_18_1_20171018.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207721_ne_18_1_20171018.200.jpg",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207721_ne_18_1_20171018.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207721_ne_18_1_20171018.200.jpg.aux.xml",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207721_ne_18_1_20171018.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207721_ne_18_1_20171018.tif",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207721_nw_18_1_20171018.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207721_nw_18_1_20171018.200.jpg",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207721_nw_18_1_20171018.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207721_nw_18_1_20171018.200.jpg.aux.xml",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207721_nw_18_1_20171018.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207721_nw_18_1_20171018.tif",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207721_se_18_1_20171018.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207721_se_18_1_20171018.200.jpg",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207721_se_18_1_20171018.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207721_se_18_1_20171018.200.jpg.aux.xml",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207721_se_18_1_20171018.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207721_se_18_1_20171018.tif",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207721_sw_18_1_20171018.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207721_sw_18_1_20171018.200.jpg",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207721_sw_18_1_20171018.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207721_sw_18_1_20171018.200.jpg.aux.xml",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207721_sw_18_1_20171018.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207721_sw_18_1_20171018.tif",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207722_ne_18_1_20171020.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207722_ne_18_1_20171020.200.jpg",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207722_ne_18_1_20171020.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207722_ne_18_1_20171020.200.jpg.aux.xml",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207722_ne_18_1_20171020.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207722_ne_18_1_20171020.tif",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207722_nw_18_1_20171018.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207722_nw_18_1_20171018.200.jpg",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207722_nw_18_1_20171018.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207722_nw_18_1_20171018.200.jpg.aux.xml",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207722_nw_18_1_20171018.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207722_nw_18_1_20171018.tif",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207722_se_18_1_20171020.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207722_se_18_1_20171020.200.jpg",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207722_se_18_1_20171020.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207722_se_18_1_20171020.200.jpg.aux.xml",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207722_se_18_1_20171020.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207722_se_18_1_20171020.tif",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207722_sw_18_1_20171018.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207722_sw_18_1_20171018.200.jpg",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207722_sw_18_1_20171018.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207722_sw_18_1_20171018.200.jpg.aux.xml",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207722_sw_18_1_20171018.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207722_sw_18_1_20171018.tif",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207723_ne_18_1_20171020.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207723_ne_18_1_20171020.200.jpg",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207723_ne_18_1_20171020.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207723_ne_18_1_20171020.200.jpg.aux.xml",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207723_ne_18_1_20171020.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207723_ne_18_1_20171020.tif",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207723_nw_18_1_20171020.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207723_nw_18_1_20171020.200.jpg",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207723_nw_18_1_20171020.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207723_nw_18_1_20171020.200.jpg.aux.xml",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207723_nw_18_1_20171020.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207723_nw_18_1_20171020.tif",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207723_se_18_1_20171020.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207723_se_18_1_20171020.200.jpg",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207723_se_18_1_20171020.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207723_se_18_1_20171020.200.jpg.aux.xml",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207723_se_18_1_20171020.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207723_se_18_1_20171020.tif",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207723_sw_18_1_20171020.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207723_sw_18_1_20171020.200.jpg",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207723_sw_18_1_20171020.200.jpg.aux.xml","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207723_sw_18_1_20171020.200.jpg.aux.xml",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207723_sw_18_1_20171020.tif","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207723_sw_18_1_20171020.tif",0
"retvals_42077.csv","https://naipeuwest.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207724_ne_18_1_20171018.200.jpg","/storage/group/hlc30/default/data/deepflora/SCRATCH/ny_100cm_2017/42077/m_4207724_ne_18_1_20171018.200.jpg",0
